case_id,source_title,court,decision_date,text_length_chars,case_category_guess,is_california_state_case,is_federal_case,is_out_of_state_case,contains_criminal_signal,contains_admin_signal,contains_procedure_only_signal,has_full_text,has_potential_fact_background,status,excluded_reason,notes
US_california_765702,"Russell W. Newcomb, M.D. v. Standard Insurance Company, a Foreign Corporation",Court of Appeals for the Ninth Circuit,1999-08-09,7837,personal_injury,False,True,True,False,False,True,True,True,fail,federal_case,insurance coverage signal present
US_california_1266240,LVRC HOLDINGS LCC v. Brekka,Court of Appeals for the Ninth Circuit,2009-09-15,33408,fraud_damages,False,True,True,False,False,True,True,True,fail,federal_case,
US_california_1198803,Alonso v. Badger,California Court of Appeal,1943-05-25,13483,auto_accident,True,False,False,False,False,False,True,True,fail,no_liability_damages_keyword,
US_california_2270028,Kavanau v. Santa Monica Rent Control Board,California Court of Appeal,1993-10-21,15690,unclear,True,False,False,False,False,False,True,True,fail,no_liability_damages_keyword,
US_california_784947,David Clinton Hatton v. Edward Bonner,Court of Appeals for the Ninth Circuit,2004-01-27,37481,personal_injury,False,True,True,True,False,False,True,True,fail,federal_case,ip signal present
US_california_1272426,Jackson v. Brown,Court of Appeals for the Ninth Circuit,2008-01-23,92933,personal_injury,False,True,True,True,False,False,True,True,fail,federal_case,
US_california_660280,"Guillermo Charry v. State of California California Youth Authority Dan Hoy John Sullivan Daniel Boczek Jacqueline Silva Clyde McDowell Sheriff Sherman Block Nate Garth Jerry Melnick County of Los Angeles, a Political Subdivision of the State of California and Does I Through Xx, Inclusive",Court of Appeals for the Ninth Circuit,1994-01-18,15940,unclear,False,True,True,True,False,True,True,True,fail,federal_case,
US_california_1277886,Garrett v. Bomash,California Court of Appeal,1935-11-21,4944,unclear,True,False,False,False,False,False,True,False,fail,no_liability_damages_keyword,
US_california_1175433,Clayton v. Wilkins,California Supreme Court,1948-09-15,1186,unclear,False,False,True,False,False,False,False,False,fail,no_full_text_or_too_short,
US_california_1286158,Barrett v. Hite,California Supreme Court,1964-03-11,8038,unclear,False,False,True,False,False,False,True,False,fail,out_of_state_or_not_california_state,
US_california_345470,"Nathan S. Smith v. Commanding Officer, Air Force Accounting and Finance Center, Arthur R. Grimm and Jeannine Grimm",Court of Appeals for the Ninth Circuit,1977-06-02,4235,unclear,False,True,True,False,False,True,True,True,fail,federal_case,
US_california_1290606,Jones v. People Ex Rel. Department of Transportation,California Supreme Court,1978-09-15,24197,unclear,False,False,True,False,True,True,True,False,fail,out_of_state_or_not_california_state,
US_california_313388,"Title Insurance and Trust Co., as Trustee of the Robert Tollin Greenspan Trust v. United States",Court of Appeals for the Ninth Circuit,1973-08-23,7711,unclear,False,True,True,False,False,False,True,True,fail,federal_case,insurance coverage signal present
US_california_314823,"United States v. Kenneth Vincent Leon, United States of America v. Kimberley Harrison, United States of America v. Denise Brown",Court of Appeals for the Ninth Circuit,1973-11-20,18668,unclear,False,True,True,True,False,False,True,False,fail,federal_case,
US_california_316363,"Ellenmae Crow, American Federation of Labor and Congress of Lndustrial Organizations and United Steelworkers of America, Aflcio, Intervenor v. California Department of Human Resources Development, United States of America, Intervenor",Court of Appeals for the Ninth Circuit,1973-12-14,21299,unclear,False,True,True,False,False,True,True,True,fail,federal_case,insurance coverage signal present
US_california_1299100,Gomes v. Byrne,California Supreme Court,1959-01-09,17994,personal_injury,False,False,True,False,False,False,True,False,fail,out_of_state_or_not_california_state,
US_california_1299532,Firestone Tire & Rubber Co. v. Board of Supervisors,California Court of Appeal,1958-12-23,25948,unclear,True,False,False,False,False,False,True,True,fail,no_liability_damages_keyword,
US_california_1299702,People v. Southern Pacific Railroad,California Court of Appeal,1936-10-31,15977,unclear,True,False,False,True,True,False,True,True,fail,criminal_habeas_signal,
US_california_1355086,People v. Soto,California Court of Appeal,1956-09-04,15834,unclear,True,False,False,True,False,True,True,True,fail,criminal_habeas_signal,
US_california_1357808,Kehlor v. Municipal Court,California Court of Appeal,1953-03-23,8556,unclear,True,False,False,True,True,False,True,False,fail,criminal_habeas_signal,
US_california_1361701,Greenwald v. Royal Indemnity Co.,California Court of Appeal,1952-07-07,10340,unclear,True,False,False,False,False,False,True,False,fail,no_specific_liability_category,
US_california_1363227,People v. Davis,California Supreme Court,1981-08-31,92163,unclear,False,False,True,True,False,False,True,True,fail,out_of_state_or_not_california_state,
US_california_1378051,"People of State of Cal. v. Beltz Travel Service, Inc.","District Court, N.D. California",1974-07-24,6259,personal_injury,False,True,True,True,False,True,True,False,fail,federal_case,
US_california_620135,Arizona Ex Rel. Goddard v. Countrywide Financial Corp.,Court of Appeals for the Ninth Circuit,2012-01-03,4955,unclear,False,True,True,False,False,False,True,False,fail,federal_case,
US_california_1447080,In Re Garrison,California Court of Appeal,1937-01-14,533,unclear,True,False,False,True,True,False,False,False,fail,no_full_text_or_too_short,
US_california_137272,"Kavic v. Alameida, Director, California Department of Corrections",Supreme Court of the United States,2004-06-21,181,unclear,False,False,True,False,False,False,False,False,fail,no_full_text_or_too_short,
US_california_1351003,Los Angeles Orphans' Home Society v. Haas,California Court of Appeal,1939-06-16,7729,unclear,True,False,False,False,False,False,True,True,fail,no_liability_damages_keyword,
US_california_945351,Con-Way Freight Inc. v. United States District Court,Court of Appeals for the Ninth Circuit,2013-06-27,2990,auto_accident,False,True,True,False,True,False,False,False,fail,no_full_text_or_too_short,
US_california_1410360,Wiseman v. Sierra Highland Mining Co.,California Supreme Court,1941-03-31,17847,unclear,False,False,True,False,False,False,True,True,fail,out_of_state_or_not_california_state,
US_california_1413703,Sawyer v. Barbour,California Court of Appeal,1956-07-06,21332,unclear,True,False,False,True,False,True,True,False,fail,criminal_habeas_signal,
US_california_1416542,Atkinson v. Wilcken,California Court of Appeal,1956-06-14,6363,contract_damages,True,False,False,False,False,False,True,False,fail,no_liability_damages_keyword,
US_california_1419490,Lloyd v. First National Trust & Savings Bank,California Court of Appeal,1951-01-03,15671,unclear,True,False,False,False,False,False,True,True,fail,no_liability_damages_keyword,
US_california_1420567,Nevada Transit Co. v. Harris Brothers Lumber Co.,Nevada Supreme Court,1964-11-05,6069,personal_injury,False,False,True,False,False,False,True,False,fail,out_of_state_or_not_california_state,
US_california_1421433,"Thompson v. UNITED STATES DEPT. OF JUSTICE, B. OF N. & DD","District Court, N.D. California",1974-03-01,5731,unclear,False,True,True,False,False,True,True,True,fail,federal_case,
US_california_1422154,Overholtzer v. Northern Counties Title Insurance,California Court of Appeal,1953-02-17,38367,property_damage,True,False,False,False,False,True,True,False,fail,insurance_coverage_only_signal,insurance coverage signal present
US_california_97984,Clement National Bank v. Vermont,Supreme Court of the United States,1913-11-10,37336,unclear,False,False,True,True,False,False,True,False,fail,out_of_state_or_not_california_state,
US_california_1434141,Thompson Crane & Trucking Co. v. Eyman,California Court of Appeal,1954-03-17,17809,auto_accident,True,False,False,False,False,False,True,True,fail,no_liability_damages_keyword,
US_california_1037164,Boeken v. Philip Morris USA Inc.,California Court of Appeal,2013-07-09,49586,wrongful_death,True,False,False,False,False,True,True,True,warning,,procedure term present but factual background detected
US_california_1438157,Castillo v. Warren,California Court of Appeal,1941-05-19,12102,professional_negligence,True,False,False,False,False,False,True,True,pass,,
US_california_1438137,People v. Joffe,California Court of Appeal,1941-06-06,3339,unclear,True,False,False,True,False,False,True,True,fail,criminal_habeas_signal,
US_california_1041598,The People v. Woods CA5,California Court of Appeal,2013-09-20,6203,personal_injury,True,False,False,True,False,True,True,True,fail,criminal_habeas_signal,
US_california_1438647,Utley v. Smith,California Court of Appeal,1955-07-20,7110,unclear,True,False,False,False,False,False,True,True,fail,contract_only_without_tort_damages_facts,
US_california_1034147,"National Labor Relations Board v. Enterprise Leasing Co. Southeast, LLC",Court of Appeals for the Fourth Circuit,2013-07-17,483789,personal_injury,False,True,True,False,False,False,True,False,fail,federal_case,
US_california_1042094,The People v. Rezac CA5,California Court of Appeal,2013-09-25,42183,personal_injury,True,False,False,True,False,False,True,True,fail,criminal_habeas_signal,
US_california_1378933,"Hassan v. Delta Orthopedic Medical Group, Inc.","District Court, E.D. California",1979-10-01,8795,unclear,False,True,True,False,False,True,True,False,fail,federal_case,
US_california_1383382,People v. Hilton,California Supreme Court,1946-11-06,51798,auto_accident,False,False,True,True,False,False,True,True,fail,out_of_state_or_not_california_state,
US_california_1383892,Canadian Indemnity Co. v. Western National Insurance,California Court of Appeal,1955-07-22,12882,auto_accident,True,False,False,False,False,False,True,True,fail,insurance_coverage_only_signal,insurance coverage signal present
US_california_371250,"Fed. Sec. L. Rep. P 97,198 Roy Huey v. Teledyne, Inc.",Court of Appeals for the Ninth Circuit,1979-10-26,19268,personal_injury,False,True,True,True,False,True,True,False,fail,federal_case,
US_california_382833,Carpenters Pension Trust for Southern California v. Brenda Ann Kronschnabel,Court of Appeals for the Ninth Circuit,1980-11-24,13934,unclear,False,True,True,False,False,False,True,True,fail,federal_case,
US_california_1040389,Ellis v. Toshiba America,California Court of Appeal,2013-09-10,104764,unclear,True,False,False,True,False,True,True,False,fail,criminal_habeas_signal,
US_california_1397906,"Barber v. Lewis and Kaufman, Inc.",California Court of Appeal,1954-05-10,10152,personal_injury,True,False,False,True,False,False,True,True,fail,criminal_habeas_signal,
US_california_1402640,Kodiak Island Borough v. Exxon Corp.,Alaska Supreme Court,1999-11-22,46968,personal_injury,False,False,True,False,False,True,True,True,fail,out_of_state_or_not_california_state,
US_california_1042669,The People v. Garcia CA5,California Court of Appeal,2013-10-01,18235,unclear,True,False,False,True,False,False,True,True,fail,criminal_habeas_signal,
US_california_1042722,Babb v. Hall CA1/1,California Court of Appeal,2013-09-30,18083,unclear,True,False,False,True,False,True,True,True,fail,criminal_habeas_signal,
US_california_1444306,"Transphase Systems, Inc. v. Southern California Edison Co.","District Court, C.D. California",1993-10-07,24231,unclear,False,True,True,False,True,False,True,False,fail,federal_case,
US_california_566073,"Barlow-Gresham Union High School District No. 2 v. Wesley Mitchell, Individually, and Bari Mitchell and Michael Mitchell, His Parents",Court of Appeals for the Ninth Circuit,1991-08-05,20203,personal_injury,False,True,True,False,False,True,True,True,fail,federal_case,
US_california_1446947,Lindenbaum v. State Bar,California Supreme Court,1945-06-22,45486,unclear,False,False,True,False,False,True,True,False,fail,out_of_state_or_not_california_state,
US_california_1450688,People v. Winson,California Supreme Court,1981-07-23,32118,unclear,False,False,True,True,False,False,True,False,fail,out_of_state_or_not_california_state,
US_california_1451322,Jankey v. Poop Deck,Court of Appeals for the Ninth Circuit,2008-08-12,41611,unclear,False,True,True,False,False,True,True,True,fail,federal_case,
US_california_1455511,People v. Case,California Supreme Court,1957-08-06,9718,auto_accident,False,False,True,True,False,False,True,True,fail,out_of_state_or_not_california_state,
US_california_1457162,Wilson-Combs v. California Department of Consumer Affairs,"District Court, E.D. California",2008-05-14,34722,unclear,False,True,True,False,False,False,True,True,fail,federal_case,
US_california_1459460,United States v. Patillo,"District Court, C.D. California",1993-03-23,26495,unclear,False,True,True,True,False,False,True,False,fail,federal_case,
US_california_1463964,Todd Shipyards Corp. v. Marine Vessel Leasing Corp.,"District Court, C.D. California",1978-09-08,23323,product_liability,False,True,True,False,False,True,True,True,fail,federal_case,
US_california_683231,"Cadillac Fairview/california, Inc. v. United States of America, Defendant-Cross-Claimant-Appellee, and Cabot, Cabot & Forbes Interim Co., Inc., Defendants-Third-Party-Plaintiffs, and Dow Chemical Company, Defendants-Third-Party-Plaintiffs-Appellants v. Uniroyal Goodrich Tire Co. Goodyear Tire & Rubber Company, Third-Party-Defendants-Cross-Claimants-Appellees",Court of Appeals for the Third Circuit,1994-12-06,19125,personal_injury,False,True,True,False,False,True,True,False,fail,federal_case,
US_california_712149,The Penn Central Corporation v. Western Conference of Teamsters Pension Trust Fund,Court of Appeals for the Ninth Circuit,1996-01-30,20958,auto_accident,False,True,True,False,False,True,True,False,fail,federal_case,
US_california_1516217,"United States Ex Rel. Costa v. Baker & Taylor, Inc.","District Court, N.D. California",1997-03-28,13035,personal_injury,False,True,True,True,False,False,True,True,fail,federal_case,
US_california_725548,United States v. John Sardone,Court of Appeals for the Ninth Circuit,1996-08-30,12815,auto_accident,False,True,True,True,False,False,True,False,fail,federal_case,
US_california_726782,"S. Bravo Systems, Inc. v. Containment Technologies Corporation, S. Bravo Systems, Inc. v. Containment Technologies Corporation",Court of Appeals for the Federal Circuit,1996-09-19,17992,unclear,False,True,True,False,False,True,True,True,fail,federal_case,ip signal present
US_california_1525418,"Stutz Motor Car of America, Inc. v. Reebok International, Ltd.","District Court, C.D. California",1995-09-01,53003,product_liability,False,True,True,False,False,True,True,True,fail,federal_case,ip signal present
US_california_1527539,"In Re Dimas, LLC","United States Bankruptcy Court, N.D. California",2006-12-29,174362,fraud_damages,False,False,True,False,True,False,True,True,fail,out_of_state_or_not_california_state,
US_california_806703,Aguilar-Turcios v. Holder,Court of Appeals for the Ninth Circuit,2012-08-15,200891,unclear,False,True,True,True,True,True,True,True,fail,federal_case,
US_california_1530623,Harrow Ex Rel. End of the Road Trust v. Street (In Re Fruehauf Trailer Corp.),"United States Bankruptcy Court, C.D. California",2010-03-05,46007,fraud_damages,False,False,True,False,False,False,True,True,fail,out_of_state_or_not_california_state,
US_california_1550204,In Re Davis,"United States Bankruptcy Court, D. Arizona",2001-03-14,25014,unclear,False,False,True,False,True,False,True,True,fail,out_of_state_or_not_california_state,
US_california_769760,"Joseph Maio Jo Ann Maio and Gary Bender, on Behalf of Themselves and All Others Similarly Situated v. Aetna Inc. Aetna-Us Healthcare, Inc aetna-u.s. Healthcare of Arizona Inc. Aetna-u.s. Healthcare of California Inc. Aetna-u.s. Healthcare Inc. (Colorado) Aetna Health Plans of Southern New England, Inc. Aetna-u.s. Healthcare, Inc. (Delaware) aetna-u.s. Healthcare Inc. (Florida) aetna-u.s. Healthcare of Georgia Inc. Aetna-u.s. Healthcare of Illinois aetna-u.s. Healthcare Inc. (Kentucky) aetna-u.s. Healthcare Inc. (Louisiana) aetna-u.s. Healthcare Inc. (Massachusetts) aetna-u.s. Healthcare Inc. (Michigan) Aetna-Health Plans of New Jersey, Inc. Aetna-u.s. Healthcare Inc. (New York) aetna-u.s. Healthcare of the Carolinas aetna-u.s. Healthcare Inc. (Ohio) aetna-u.s. Healthcare Inc. (Pennsylvania) Aetna Health Plans of Central and Eastern Pennsylvania, Inc. Aetna Health Plans of Western Pennsylvania, Inc Aetna Health Plans of Tennessee, Inc. Aetna-u.s. Healthcare Inc. (Texas) aetna-u.s. Healthcare of North Texas Inc. Aetna-u.s. Healthcare Inc. (Virginia) Aetna- U.S. Healthcare of Washington Inc. Joseph Maio Jo Ann Maio Gary Bender",Court of Appeals for the Third Circuit,2000-08-11,125370,personal_injury,False,True,True,False,False,False,True,True,fail,federal_case,
US_california_104454,United States v. California,Supreme Court of the United States,1947-06-23,98070,property_damage,False,False,True,False,False,True,True,False,fail,out_of_state_or_not_california_state,
US_california_293971,United States v. Manuel Arno Martinez,Court of Appeals for the Ninth Circuit,1971-03-08,9066,unclear,False,True,True,True,False,False,True,False,fail,federal_case,
US_california_358108,"United States v. Elmer Brady, Jr., United States of America v. Joseph James Waters",Court of Appeals for the Ninth Circuit,1978-08-08,83447,auto_accident,False,True,True,True,False,False,True,True,fail,federal_case,
US_california_1176122,People v. Marsden,California Supreme Court,1970-02-26,34744,fraud_damages,False,False,True,True,False,False,True,True,fail,out_of_state_or_not_california_state,
US_california_2136759,"Vanguard Recording Society, Inc. v. Fantasy Records, Inc.",California Court of Appeal,1972-03-28,23231,personal_injury,True,False,False,False,False,True,True,True,warning,,procedure term present but factual background detected
US_california_2723440,USAA Federal Savings Bank v. Soldis CA1/2,California Court of Appeal,2014-09-03,29391,unclear,True,False,False,False,False,False,True,True,fail,no_liability_damages_keyword,
US_california_1590820,"World Wide Rush, LLC v. City of Los Angeles","District Court, C.D. California",2008-06-09,65919,personal_injury,False,True,True,True,False,False,True,True,fail,federal_case,
US_california_1262449,United States v. Rosales,Court of Appeals for the Ninth Circuit,2008-02-13,27253,unclear,False,True,True,True,False,False,True,True,fail,federal_case,
US_california_1306112,Pettit v. State Board of Education,California Supreme Court,1973-09-07,86292,personal_injury,False,False,True,True,True,False,True,True,fail,out_of_state_or_not_california_state,
US_california_844231,In Re Shaputis,California Supreme Court,2011-12-29,184865,unclear,False,False,True,True,True,False,True,True,fail,out_of_state_or_not_california_state,
US_california_1457269,Shumye v. Felleke,"District Court, N.D. California",2008-04-04,26347,personal_injury,False,True,True,False,False,True,True,True,fail,federal_case,
US_california_1653308,Engleman v. Commodity Credit Corp.,"District Court, S.D. California",1952-09-30,24338,unclear,False,True,True,False,False,False,True,False,fail,federal_case,
US_california_768112,"Ronald Arnett Harold Bailey Jim Bean Marguerette Howard Joycelyn Keller Wayne E. Lord Diane S. Militano, and Anthony Ryan v. California Public Employees Retirement System (Pers) Harry Bubb Robert Carlson Richard ""Bud"" Carpenter Thomas Clark Kathleen Connell Jerry Cremins William Crist Michael Flaherman Matt Fong William ""Bill"" Rosenberg Kurato Shimada Charles Valdes, Strictly in Their Official Capacity as Members of the Board of Administration of Pers State of California, as Administrator of the Pers and by and Through Each of Its Agencies California Youth Authority California Department of Corrections City of West Covina Department of Motor Vehicles City of Orange Riverside County City of Fremont",Court of Appeals for the Ninth Circuit,2000-05-12,3483,unclear,False,True,True,False,False,True,True,False,fail,federal_case,
US_california_329755,Roy B. Foster v. Thomas J. MacBride,Court of Appeals for the Ninth Circuit,1975-09-05,2172,unclear,False,True,True,False,False,False,False,False,fail,no_full_text_or_too_short,
US_california_789648,Connie A. Nagrampa v. Mailcoups Inc. The American Arbitration Association,Court of Appeals for the Ninth Circuit,2005-03-21,17886,property_damage,False,True,True,False,False,False,True,True,fail,federal_case,
US_california_339406,Judith Katherine Exner v. Federal Bureau of Investigation,Court of Appeals for the Ninth Circuit,1976-09-30,6231,unclear,False,True,True,True,False,True,True,True,fail,federal_case,
US_california_1744830,"Timber Falling Consultants, Inc. v. General Bank","District Court, D. Oregon",1990-11-13,17919,personal_injury,False,True,True,False,False,True,True,True,fail,federal_case,
US_california_1761406,Capri Trading Corp. v. Bank Bumiputra Malaysia Berhad,"District Court, N.D. California",1993-02-18,15023,personal_injury,False,True,True,False,False,False,True,True,fail,federal_case,
US_california_121005,"Davis, Governor of California v. Duke Energy Trading and Marketing, L. L. C",Supreme Court of the United States,2002-06-03,220,unclear,False,False,True,False,False,False,False,False,fail,no_full_text_or_too_short,
US_california_359700,"Penn International Industries, a California Corporation v. The Pennington Corporation, a California Corporation, the Bedroom, a Corporation, and the Comfort Zone, a Corporation, and William Pennington, an Individual American Thermo Seal, Inc. v. Penn International Industries, Inc.",Court of Appeals for the Ninth Circuit,1978-10-16,16616,product_liability,False,True,True,False,False,True,True,True,fail,federal_case,ip signal present
US_california_2614560,Osprey L.L.C v. Kelly-Moore Paint Co.,Supreme Court of Oklahoma,1999-05-25,24877,unclear,False,False,True,False,False,False,True,True,fail,out_of_state_or_not_california_state,
US_california_1801980,"Allen v. Academic Games Leagues of America, Inc.","District Court, C.D. California",1993-09-14,15528,unclear,False,True,True,False,False,True,True,True,fail,federal_case,ip signal present
US_california_1804024,Committee of the Russian Federation on Precious Metals and Gems v. United States,"District Court, N.D. California",1997-02-28,18363,fraud_damages,False,True,True,False,False,True,True,True,fail,federal_case,
US_california_2739810,Kasem v. Dion-Kindem CA2/4,California Court of Appeal,2014-10-03,16707,personal_injury,True,False,False,False,False,True,True,False,fail,procedure_only_signal,
US_california_2738348,People v. Casioce CA4/2,California Court of Appeal,2014-09-30,4494,unclear,True,False,False,True,False,False,True,True,fail,criminal_habeas_signal,
US_california_1821855,Dvoracek v. Lovely,Court of Appeals of Minnesota,1985-04-23,8187,unclear,False,False,True,False,False,False,True,True,fail,out_of_state_or_not_california_state,insurance coverage signal present
US_california_1829522,Dalessio v. Pauchon (In Re Dalessio),United States Bankruptcy Appellate Panel for the Ninth Circuit,1987-06-15,27637,personal_injury,False,True,True,False,False,True,True,True,fail,federal_case,
US_california_2183096,Sorell v. Superior Court of S.F.,California Court of Appeal,1967-01-27,13020,unclear,True,False,False,False,False,True,True,True,fail,attorney_fee_only_signal,
US_california_1887028,DiSalvo v. DiSalvo (In Re DiSalvo),United States Bankruptcy Appellate Panel for the Ninth Circuit,1998-05-15,20474,unclear,False,True,True,True,False,True,True,True,fail,federal_case,insurance coverage signal present
US_california_1896877,Hoesl v. United States,"District Court, N.D. California",1978-04-26,45074,personal_injury,False,True,True,False,False,True,True,True,fail,federal_case,
US_california_1874988,In Re Hubbel,"District Court, N.D. California",2010-03-24,31164,unclear,False,True,True,False,True,False,True,True,fail,federal_case,
US_california_1877871,"Bibbero Systems, Inc. v. Colwell Systems, Inc.","District Court, N.D. California",1988-02-29,8373,personal_injury,False,True,True,False,False,True,True,True,fail,federal_case,ip signal present; insurance coverage signal present
US_california_1879987,"Microtech International, Inc. v. Horwitz (In Re Horwitz)","United States Bankruptcy Court, N.D. Illinois",1989-05-12,24320,fraud_damages,False,False,True,False,False,False,True,True,fail,out_of_state_or_not_california_state,
US_california_294815,"Charles Arthur Gray v. Edward C. Ellsworth, Jr., Warden",Court of Appeals for the Ninth Circuit,1971-03-29,2136,personal_injury,False,True,True,True,False,False,False,False,fail,no_full_text_or_too_short,
US_california_1901680,"Netversant-Southern California, Inc. v. Johnson Controls, Inc. (In Re Netversant Solutions, Inc.)","United States Bankruptcy Court, D. Delaware",2010-03-30,21233,contract_damages,False,False,True,False,False,True,True,True,fail,out_of_state_or_not_california_state,
US_california_1114631,General Electric Co. v. State Board of Equalization,California Court of Appeal,1952-05-19,28671,product_liability,True,False,False,False,False,False,True,True,fail,ip_federal_statutory_signal,ip signal present
US_california_1140333,Bing Crosby Minute Maid Corp. v. Eaton,California Supreme Court,1956-05-15,13268,fraud_damages,False,False,True,False,False,False,True,False,fail,out_of_state_or_not_california_state,
US_california_1140567,Martin v. Gibson,California Court of Appeal,1941-12-12,4593,unclear,True,False,False,True,False,True,True,True,fail,criminal_habeas_signal,
US_california_1161942,Abel v. O'Hearn,California Court of Appeal,1950-05-26,36872,fraud_damages,True,False,False,False,False,False,True,True,fail,no_liability_damages_keyword,
US_california_1162396,People v. One 1953 Buick 2-Door,California Supreme Court,1962-02-26,15874,personal_injury,False,False,True,True,False,False,True,True,fail,out_of_state_or_not_california_state,
US_california_1171553,People v. Lopez,California Court of Appeal,1951-04-06,6224,unclear,True,False,False,True,False,False,True,False,fail,criminal_habeas_signal,
US_california_1178219,Wattson McLean v. Wattson,California Court of Appeal,1944-11-10,9849,unclear,True,False,False,True,False,False,True,True,fail,criminal_habeas_signal,
US_california_1181914,People v. Easley,California Court of Appeal,1957-02-19,8932,unclear,True,False,False,True,False,True,True,True,fail,criminal_habeas_signal,
US_california_1191319,In Re Boyle,California Supreme Court,1974-04-10,9835,personal_injury,False,False,True,True,True,False,True,False,fail,out_of_state_or_not_california_state,
US_california_1195781,Constans v. Ross,California Court of Appeal,1951-08-30,20159,unclear,True,False,False,False,False,False,True,False,fail,no_liability_damages_keyword,
US_california_1215026,Gordon v. Gordon,California Court of Appeal,1957-08-20,7184,unclear,True,False,False,True,False,False,True,True,fail,criminal_habeas_signal,
US_california_2630960,"Reid v. Google, Inc.",California Supreme Court,2010-08-05,88384,unclear,False,False,True,False,False,True,True,False,fail,out_of_state_or_not_california_state,
US_california_1256589,People v. Ribero,California Supreme Court,1971-02-11,83033,fraud_damages,False,False,True,True,False,False,True,True,fail,out_of_state_or_not_california_state,
US_california_1300063,Thackaberry v. Pennington,California Court of Appeal,1955-03-04,27622,contract_damages,True,False,False,False,False,False,True,True,fail,no_liability_damages_keyword,
US_california_1315275,Spiva v. Phoenix Indemnity Co.,California Court of Appeal,1956-11-28,12093,personal_injury,True,False,False,False,False,False,True,True,fail,insurance_coverage_only_signal,insurance coverage signal present
US_california_1916171,Federal Trade Commission v. First Alliance Mortgage Co. (In Re First Alliance Mortgage Co.),"District Court, C.D. California",2001-04-19,77626,personal_injury,False,True,True,False,False,True,True,True,fail,federal_case,
US_california_1346769,Walker v. Etcheverry,California Court of Appeal,1940-04-25,8697,unclear,True,False,False,False,False,False,True,True,fail,no_liability_damages_keyword,
US_california_1363387,"San Clemente Ranch, Ltd. v. Agricultural Labor Relations Board",California Supreme Court,1981-09-10,46708,contract_damages,False,False,True,False,False,False,True,True,fail,out_of_state_or_not_california_state,
US_california_1370346,Trussell v. City of San Diego,California Court of Appeal,1959-08-05,57601,personal_injury,True,False,False,False,False,False,True,False,fail,no_liability_damages_keyword,
US_california_1388110,"Fortress Systems, L.L.C. v. Bank of the West",Court of Appeals for the Eighth Circuit,2009-02-23,19263,contract_damages,False,True,True,False,False,True,True,False,fail,federal_case,ip signal present; insurance coverage signal present
US_california_1392938,People v. Williams,California Court of Appeal,1959-03-12,7933,unclear,True,False,False,True,False,False,True,False,fail,criminal_habeas_signal,
US_california_1393069,Davinroy v. Thompson,California Court of Appeal,1959-03-24,11352,fraud_damages,True,False,False,False,False,False,True,True,fail,insurance_coverage_only_signal,insurance coverage signal present
US_california_1448926,Ventimiglia v. Hodgen,California Court of Appeal,1952-08-13,13634,auto_accident,True,False,False,False,False,False,True,True,pass,,
US_california_1451931,Geiler v. Commission on Judicial Qualifications,California Supreme Court,1973-10-25,42960,unclear,False,False,True,False,False,False,True,False,fail,out_of_state_or_not_california_state,
US_california_1452427,City of Los Angeles v. Los Angeles Building & Construction Trades Council,California Court of Appeal,1949-10-06,33073,fraud_damages,True,False,False,False,False,False,True,True,fail,no_liability_damages_keyword,
US_california_1483751,In Re Pezzi,"District Court, S.D. California",1928-12-31,13123,unclear,False,True,True,False,True,False,True,True,fail,federal_case,
US_california_1500888,Fleishhacker v. Blum,Court of Appeals for the Ninth Circuit,1940-02-07,70802,unclear,False,True,True,False,False,False,True,True,fail,federal_case,
US_california_1512415,Kindem v. City of Alameda,"District Court, N.D. California",1980-11-11,33226,unclear,False,True,True,True,False,True,True,True,fail,federal_case,
US_california_1555161,Signal Gasoline Corporation v. United States,"District Court, S.D. California",1942-07-31,25497,unclear,False,True,True,False,False,False,True,True,fail,federal_case,
US_california_1962460,"In Re Certified Air Technologies, Inc.","United States Bankruptcy Court, C.D. California",2003-09-30,57662,unclear,False,False,True,False,True,True,True,True,fail,out_of_state_or_not_california_state,
US_california_1989761,General Electric Capital Corp. v. Bui (In Re Bui),"United States Bankruptcy Court, N.D. California",1995-10-02,19029,fraud_damages,False,False,True,False,False,True,True,True,fail,out_of_state_or_not_california_state,
US_california_2120969,In Re Karpf,California Court of Appeal,1970-08-07,42330,unclear,True,False,False,True,True,False,True,False,fail,criminal_habeas_signal,
US_california_88466,Canal Co. v. Clark,Supreme Court of the United States,1872-02-26,17443,personal_injury,False,False,True,False,False,False,True,True,fail,out_of_state_or_not_california_state,ip signal present
US_california_2141744,Richard v. Scott,California Court of Appeal,1978-03-24,57846,auto_accident,True,False,False,False,False,False,True,True,pass,,
US_california_2162003,People v. Hughes,California Court of Appeal,1974-04-17,20199,unclear,True,False,False,True,False,True,True,True,fail,criminal_habeas_signal,
US_california_2172247,Mehdi v. Superior Court,California Court of Appeal,1989-09-07,31918,personal_injury,True,False,False,False,False,True,True,False,fail,procedure_only_signal,
US_california_2188539,People v. Houston,California Court of Appeal,1963-08-09,18418,auto_accident,True,False,False,True,False,False,True,False,fail,criminal_habeas_signal,
US_california_2194390,Ira Garson Realty Co. v. Brown,California Court of Appeal,1960-05-04,30374,personal_injury,True,False,False,False,False,False,True,False,fail,insurance_coverage_only_signal,insurance coverage signal present
US_california_2215497,Bochner v. Equitable Life Assurance Society,California Court of Appeal,1935-02-20,3932,unclear,True,False,False,False,False,False,True,False,fail,insurance_coverage_only_signal,insurance coverage signal present
